ï»¿Parent Airline,Airline,Aircraft Type,Current,Future,Historic,Total,Unit Cost,Total Cost (Current),Average Age
lufthansa,brussels airlines,De Havilland Canada DHC-8 Dash 8,2,0,3,5,31000000.0,63000000.0,8.3
lufthansa,brussels airlines,De Havilland Canada DHC-8 Dash 8,2,0,3,5,31000000.0,63000000.0,8.3
lufthansa,eurowings,Dornier Do-328,0,0,1,1,8000000.0,0.0,
lufthansa,swiss international airlines,Embraer ERJ-145,0,0,25,25,20000000.0,0.0,
lufthansa,brussels airlines,Embraer ERJ-145,1,0,0,1,20000000.0,20000000.0,15.5
lufthansa,brussels airlines,Embraer ERJ-145,1,0,0,1,20000000.0,20000000.0,15.5
lufthansa,lufthansa cityline,Embraer ERJ-190,23,0,10,33,46000000.0,1063000.0,6.4
lufthansa,austrian airlines,Embraer ERJ-190,10,7,0,17,46000000.0,462000000.0,5.5
lufthansa,air dolomiti,Embraer ERJ-190,10,0,1,11,46000000.0,462000000.0,5.9
lufthansa,lufthansa cityline,Fokker F50 / F60,0,0,35,35,18000000.0,0.0,
lufthansa,air dolomiti,Fokker F70 / F100,0,0,2,2,20000000.0,0.0,
lufthansa,austrian airlines,Fokker F70 / F100,11,0,19,30,20000000.0,220000000.0,23.2
lufthansa,lufthansa,McDonnell Douglas DC-10,0,0,12,12,145000000.0,0.0,
lufthansa,lufthansa cargo,McDonnell Douglas DC-10,0,0,1,1,145000000.0,0.0,
lufthansa,lufthansa,McDonnell Douglas DC-8,0,0,1,1,6000000.0,0.0,
lufthansa,lufthansa cargo,McDonnell Douglas DC-8,0,0,5,5,6000000.0,0.0,
lufthansa,austrian airlines,McDonnell Douglas DC-9,0,0,15,15,45000000.0,0.0,
lufthansa,swiss international airlines,McDonnell Douglas MD-11,0,0,16,16,175000000.0,0.0,
lufthansa,lufthansa cargo,McDonnell Douglas MD-11,12,0,7,19,175000000.0,2100000.0,17.6
lufthansa,austrian airlines,McDonnell Douglas MD-80,0,0,29,29,45000000.0,0.0,
lufthansa,germanwings,McDonnell Douglas MD-80,0,0,4,4,45000000.0,0.0,
lufthansa,swiss international airlines,McDonnell Douglas MD-80,0,0,11,11,45000000.0,0.0,
lufthansa,edelweiss air,McDonnell Douglas MD-80,0,0,3,3,45000000.0,0.0,
lufthansa,swiss international airlines,Saab 2000,0,0,31,31,12000000.0,0.0,
malaysia airlines,malaysia airlines,Airbus A300,0,0,6,6,75000000.0,0.0,
malaysia airlines,malaysia airlines,Airbus A330,18,0,19,37,240000000.0,4320000.0,4.6
malaysia airlines,malaysia airlines,Airbus A350 XWB,0,1,0,1,312000000.0,0.0,
malaysia airlines,malaysia airlines,Airbus A380,6,0,0,6,433000000.0,2596000.0,4.6
malaysia airlines,firefly,ATR 42/72,21,0,0,21,22000000.0,464000000.0,5.0
malaysia airlines,maswings,ATR 42/72,13,0,1,14,22000000.0,287000000.0,6.3
malaysia airlines,malaysia airlines,Boeing 737,56,0,111,167,74000000.0,4143000.0,4.7
malaysia airlines,firefly,Boeing 737,0,0,8,8,74000000.0,0.0,
malaysia airlines,malaysia airlines,Boeing 747,2,0,42,44,316000000.0,632000000.0,10.7
malaysia airlines,malaysia airlines,Boeing 777,0,0,17,17,295000000.0,0.0,
malaysia airlines,malaysia airlines,Fokker F50 / F60,0,0,12,12,18000000.0,0.0,
malaysia airlines,firefly,Fokker F50 / F60,0,0,3,3,18000000.0,0.0,
malaysia airlines,maswings,Fokker F50 / F60,0,0,8,8,18000000.0,0.0,
malaysia airlines,malaysia airlines,McDonnell Douglas DC-10,0,0,21,21,145000000.0,0.0,
malaysia airlines,malaysia airlines,McDonnell Douglas MD-11,0,0,6,6,175000000.0,0.0,
meridiana,air italy,Airbus A319,0,0,4,4,,,
meridiana,air italy,Airbus A320,0,0,7,7,,,
meridiana,air italy,Airbus A330,0,0,1,1,,,
meridiana,air italy,Boeing 737,7,0,6,13,,,16.6
meridiana,air italy,Boeing 767,4,0,0,4,,,22.6
meridiana,air italy,British Aerospace BAe 146/Avro RJ,0,0,11,11,,,
meridiana,air italy,McDonnell Douglas DC-9,0,0,6,6,,,
meridiana,air italy,McDonnell Douglas MD-80,7,0,14,21,,,27.1
mesa airlines,mesa airlines,Canadair CRJ-100 Series,1,0,58,59,32000000.0,32000000.0,22.9
mesa airlines,mesa airlines,Canadair CRJ-700,20,0,0,20,41000000.0,820000000.0,12.9
mesa airlines,mesa airlines,Canadair CRJ-900,64,0,0,64,46000000.0,2944000.0,10.3
mesa airlines,mesa airlines,De Havilland Canada DHC-8 Dash 8,0,0,17,17,7000000.0,0.0,
mesa airlines,mesa airlines,Embraer EMB-120 Brasilia,0,0,6,6,11000000.0,0.0,
mesa airlines,mesa airlines,Embraer ERJ-145,0,0,36,36,20000000.0,0.0,
mesa airlines,mesa airlines,Embraer ERJ-170,48,0,0,48,39000000.0,1858000.0,1.5
monarch airlines,monarch airlines,Airbus A300,0,0,4,4,75000000.0,0.0,
monarch airlines,monarch airlines,Airbus A320,9,0,12,21,98000000.0,882000000.0,12.3
monarch airlines,monarch airlines,Airbus A321,25,0,4,29,115000000.0,2873000.0,11.8
monarch airlines,monarch airlines,Airbus A330,0,0,2,2,240000000.0,0.0,
monarch airlines,monarch airlines,Boeing 737,0,0,19,19,74000000.0,0.0,
monarch airlines,monarch airlines,Boeing 757,0,0,10,10,73000000.0,0.0,
monarch airlines,monarch airlines,Boeing 767,0,0,1,1,187000000.0,0.0,
monarch airlines,monarch airlines,McDonnell Douglas DC-10,0,0,1,1,145000000.0,0.0,
monarch airlines,monarch airlines,McDonnell Douglas MD-11,0,0,2,2,175000000.0,0.0,
norwegian air,norwegian air,Airbus A320,1,0,0,0,98000000.0,98000000.0,
norwegian air,norwegian air,Airbus A321,0,0,0,0,115000000.0,0.0,
norwegian air,norwegian air,Airbus A340,0,0,2,2,216000000.0,0.0,
norwegian air,norwegian air,Boeing 737,56,0,66,122,74000000.0,4143000.0,4.1
norwegian air,norwegian uk,Boeing 737,1,0,0,1,74000000.0,74000000.0,3.3
norwegian air,norwegian air international,Boeing 737,46,5,3,54,74000000.0,3403000.0,3.6
norwegian air,norwegian long haul,Boeing 787 Dreamliner,12,0,0,11,265000000.0,3181000.0,2.2
norwegian air,norwegian uk,Boeing 787 Dreamliner,1,0,0,1,265000000.0,265000000.0,0.5
norwegian air,norwegian air,Fokker F50 / F60,0,0,7,7,18000000.0,0.0,
norwegian air,norwegian air,McDonnell Douglas MD-80,0,0,8,8,45000000.0,0.0,
oman air,oman air,Airbus A300,0,0,1,1,75000000.0,0.0,
oman air,oman air,Airbus A310,0,0,6,6,75000000.0,0.0,
oman air,oman air,Airbus A320,0,0,5,5,98000000.0,0.0,
oman air,oman air,Airbus A330,10,0,2,12,240000000.0,2400000.0,5.4
oman air,oman air,ATR 42/72,0,0,4,4,22000000.0,0.0,
oman air,oman air,Boeing 737,29,1,15,45,74000000.0,2145000.0,5.1
oman air,oman air,Boeing 757,0,0,1,1,73000000.0,0.0,
oman air,oman air,Boeing 767,0,0,1,1,187000000.0,0.0,
oman air,oman air,Boeing 787 Dreamliner,4,1,0,5,265000000.0,1060000.0,1.4
oman air,oman air,Embraer ERJ-170,4,0,0,4,39000000.0,155000000.0,5.0
pakistan international airlines,pakistan international airlines,Airbus A300,0,0,13,13,75000000.0,0.0,
pakistan international airlines,pakistan international airlines,Airbus A310,4,0,8,12,75000000.0,300000000.0,23.7
pakistan international airlines,pakistan international airlines,Airbus A320,11,2,1,14,98000000.0,1078000.0,10.9
pakistan international airlines,pakistan international airlines,Airbus A321,0,0,2,2,115000000.0,0.0,
pakistan international airlines,pakistan international airlines,Airbus A330,1,0,0,1,240000000.0,240000000.0,1.9
pakistan international airlines,pakistan international airlines,ATR 42/72,10,0,2,12,22000000.0,221000000.0,7.3
pakistan international airlines,pakistan international airlines,Boeing 737,0,0,7,7,74000000.0,0.0,
pakistan international airlines,pakistan international airlines,Boeing 747,0,0,15,15,316000000.0,0.0,
pakistan international airlines,pakistan international airlines,Boeing 777,11,0,0,11,295000000.0,3240000.0,11.2
pakistan international airlines,pakistan international airlines,Boeing 787,0,0,0,0,265000000.0,0.0,
pakistan international airlines,pakistan international airlines,McDonnell Douglas DC-10,0,0,5,5,145000000.0,0.0,
pakistan international airlines,pakistan international airlines,McDonnell Douglas DC-8,0,0,5,5,6000000.0,0.0,
pegasus airlines,pegasus airlines,Airbus A300,0,0,2,2,75000000.0,0.0,
pegasus airlines,pegasus airlines,Airbus A320,17,5,5,27,98000000.0,1666000.0,2.1
pegasus airlines,pegasus airlines,Airbus A321,0,0,0,0,115000000.0,0.0,
pegasus airlines,pegasus airlines,Boeing 737,58,0,40,98,74000000.0,4291000.0,6.4
philippine airlines,philippine airlines,Airbus A300,0,0,13,13,75000000.0,0.0,
philippine airlines,philippine airlines,Airbus A319,0,0,4,4,90000000.0,0.0,
philippine airlines,philippine airlines,Airbus A320,10,0,15,25,98000000.0,980000000.0,6.9
philippine airlines,pal express,Airbus A320,9,0,9,18,98000000.0,882000000.0,6.4
philippine airlines,philippine airlines,Airbus A321,24,0,0,24,115000000.0,2758000.0,2.0
philippine airlines,philippine airlines,Airbus A330,15,0,8,23,240000000.0,3600000.0,2.8
philippine airlines,philippine airlines,Airbus A340,6,0,12,18,216000000.0,1293000.0,16.0
philippine airlines,philippine airlines,Airbus A350,0,0,0,0,312000000.0,0.0,
philippine airlines,philippine airlines,Boeing 737,0,0,18,18,74000000.0,0.0,
philippine airlines,philippine airlines,Boeing 747,0,0,18,18,316000000.0,0.0,
philippine airlines,philippine airlines,Boeing 777,8,0,0,8,295000000.0,2356000.0,3.7
philippine airlines,pal express,De Havilland Canada DHC-8 Dash 8,9,0,0,9,31000000.0,282000000.0,13.0
philippine airlines,philippine airlines,Fokker F50 / F60,0,0,11,11,18000000.0,0.0,
philippine airlines,philippine airlines,McDonnell Douglas DC-10,0,0,6,6,145000000.0,0.0,
philippine airlines,philippine airlines,McDonnell Douglas DC-8,0,0,14,14,6000000.0,0.0,
philippine airlines,philippine airlines,McDonnell Douglas MD-11,0,0,4,4,175000000.0,0.0,
philippine airlines,pal express,Q400 NextGen,0,0,0,0,31000000.0,0.0,
qantas airways,qantas airways,Airbus A300,0,0,4,4,75000000.0,0.0,
qantas airways,jetstar airways,Airbus A320,53,0,13,66,98000000.0,5194000.0,7.2
qantas airways,jetstar airways,Airbus A321,8,0,0,8,115000000.0,919000000.0,7.9
qantas airways,qantas airways,Airbus A330,28,0,2,30,240000000.0,6720000.0,10.0
qantas airways,jetstar airways,Airbus A330,0,0,11,11,240000000.0,0.0,
qantas airways,qantas airways,Airbus A380,12,0,0,12,433000000.0,5191000.0,7.4
qantas airways,qantaslink,Boeing 717,20,0,3,23,37000000.0,740000000.0,14.8
qantas airways,jetstar airways,Boeing 717,0,0,14,14,37000000.0,0.0,
qantas airways,australian air express,Boeing 737,0,0,4,4,74000000.0,0.0,
qantas airways,qantas airways,Boeing 737,71,1,43,115,74000000.0,5253000.0,10.2
qantas airways,jetconnect,Boeing 737,8,0,17,25,74000000.0,592000000.0,6.3
qantas airways,qantas freight,Boeing 737,4,0,0,0,74000000.0,296000000.0,
qantas airways,qantas airways,Boeing 747,11,0,54,65,316000000.0,3474000.0,16.7
qantas airways,qantas freight,Boeing 747,3,0,0,0,316000000.0,947000000.0,
qantas airways,qantas airways,Boeing 767,1,0,38,39,187000000.0,187000000.0,10.9
qantas airways,qantas freight,Boeing 767,1,0,0,0,187000000.0,187000000.0,
qantas airways,qantas airways,Boeing 787,0,0,0,0,265000000.0,0.0,
qantas airways,jetstar airways,Boeing 787 Dreamliner,11,0,0,11,265000000.0,2916000.0,2.4
qantas airways,qantas freight,British Aerospace BAe 146,4,0,0,0,14000000.0,54000000.0,
qantas airways,qantaslink,British Aerospace BAe 146/Avro RJ,0,0,19,19,14000000.0,0.0,
qantas airways,australian air express,British Aerospace BAe 146/Avro RJ,3,0,0,3,14000000.0,41000000.0,28.7
qantas airways,qantaslink,De Havilland Canada DHC-8 Dash 8,44,0,10,54,31000000.0,1377000.0,10.0
qantas airways,jetstar airways,De Havilland Canada DHC-8 Dash 8,5,0,0,5,31000000.0,157000000.0,12.8
qantas airways,eastern australia airlines,De Havilland Canada DHC-8 Dash 8,18,0,22,40,31000000.0,563000000.0,15.2
qantas airways,sunstate airlines,De Havilland Canada DHC-8 Dash 8,31,0,16,47,31000000.0,970000000.0,7.5
qantas airways,network aviation,Embraer EMB-120 Brasilia,0,0,2,2,11000000.0,0.0,
qantas airways,qantaslink,Fokker F70 / F100,15,1,0,16,20000000.0,300000000.0,23.6
qantas airways,network aviation,Fokker F70 / F100,15,0,1,16,20000000.0,300000000.0,23.6
qantas airways,qantas airways,McDonnell Douglas DC-10,0,0,1,1,145000000.0,0.0,
qantas airways,australian air express,McDonnell Douglas DC-8,0,0,2,2,6000000.0,0.0,
qantas airways,qantas freight,Saab 340,1,0,0,0,8000000.0,8000000.0,
qatar airways,qatar airways,Airbus A300,0,0,9,9,75000000.0,0.0,
qatar airways,qatar airways cargo,Airbus A300,0,0,3,3,75000000.0,0.0,
qatar airways,qatar airways,Airbus A310,0,0,2,2,75000000.0,0.0,
qatar airways,qatar executive,Airbus A319,2,0,0,0,90000000.0,179000000.0,
qatar airways,qatar airways,Airbus A319,2,0,1,3,90000000.0,179000000.0,13.4
qatar airways,qatar airways,Airbus A320,35,5,6,46,98000000.0,3430000.0,7.4
qatar airways,al maha airways,Airbus A320,4,0,0,4,98000000.0,392000000.0,1.4
qatar airways,qatar airways,Airbus A321,8,3,4,15,115000000.0,919000000.0,9.6
qatar airways,qatar airways,Airbus A330,26,0,5,31,240000000.0,6240000.0,11.3
qatar airways,qatar airways cargo,Airbus A330,8,0,0,8,240000000.0,1920000.0,2.5
qatar airways,qatar airways,Airbus A340,4,0,0,4,216000000.0,862000000.0,10.4
qatar airways,qatar airways,Airbus A350 XWB,12,12,0,24,312000000.0,3744000.0,1.2
qatar airways,qatar airways,Airbus A380,6,3,0,9,433000000.0,2596000.0,2.6
qatar airways,qatar airways,Boeing 737,0,0,1,1,74000000.0,0.0,
qatar airways,qatar airways,Boeing 747,0,0,3,3,316000000.0,0.0,
qatar airways,qatar airways,Boeing 757,0,0,1,1,73000000.0,0.0,
qatar airways,qatar airways,Boeing 767,0,0,2,2,187000000.0,0.0,
qatar airways,qatar airways,Boeing 777,43,0,0,43,295000000.0,12666000.0,5.2
qatar airways,qatar airways cargo,Boeing 777,11,0,0,11,295000000.0,3240000.0,3.2
qatar airways,qatar airways,Boeing 787 Dreamliner,30,0,0,30,265000000.0,7953000.0,2.4
qatar airways,qatar executive,Bombardier Challenger 605,3,0,0,0,33000000.0,98000000.0,
qatar airways,qatar executive,Bombardier Global 5000,4,0,0,0,50000000.0,202000000.0,
qatar airways,qatar executive,Bombardier Global 7000/8000,0,0,0,0,50000000.0,0.0,
qatar airways,qatar executive,Bombardier Global XRS,1,0,0,0,56000000.0,56000000.0,
qatar airways,qatar executive,Gulfstream G650ER,1,0,0,0,,0.0,
republic airways,republic airlines,De Havilland Canada DHC-8 Dash 8,0,0,31,31,7000000.0,0.0,
republic airways,republic airlines,Embraer ERJ-170,118,0,45,163,39000000.0,4567000.0,6.0
republic airways,republic airlines,Embraer ERJ-190,0,0,17,17,46000000.0,0.0,
royal air maroc,royal air maroc,Airbus A320,1,0,0,1,98000000.0,98000000.0,14.8
royal air maroc,royal air maroc,Airbus A321,0,0,4,4,115000000.0,0.0,
royal air maroc,royal air maroc express,ATR 42-600,0,0,0,2,20000000.0,0.0,
royal air maroc,royal air maroc,ATR 42/72,0,0,4,4,22000000.0,0.0,
royal air maroc,royal air maroc express,ATR 72-600,5,0,5,10,25000000.0,124000000.0,4.5
royal air maroc,royal air maroc,Boeing 737,37,0,27,64,74000000.0,2737000.0,10.9
royal air maroc,royal air maroc,Boeing 747,1,0,3,4,316000000.0,316000000.0,23.9
royal air maroc,royal air maroc,Boeing 757,0,0,2,2,73000000.0,0.0,
royal air maroc,royal air maroc,Boeing 767,4,0,2,6,187000000.0,748000000.0,16.0
royal air maroc,royal air maroc,Boeing 787 Dreamliner,5,0,0,5,265000000.0,1326000.0,0.9
royal air maroc,royal air maroc,Embraer ERJ-190,4,0,2,6,46000000.0,185000000.0,2.1
royal jordanian,royal jordanian,Airbus A310,2,0,12,14,75000000.0,150000000.0,28.6
royal jordanian,royal jordanian,Airbus A319,4,0,0,4,90000000.0,358000000.0,8.1
royal jordanian,royal jordanian,Airbus A320,6,0,8,14,98000000.0,588000000.0,5.8
royal jordanian,royal wings,Airbus A320,1,0,0,1,98000000.0,98000000.0,21.0
royal jordanian,royal jordanian,Airbus A321,2,0,6,8,115000000.0,230000000.0,4.6
royal jordanian,royal jordanian,Airbus A330,2,1,1,4,240000000.0,480000000.0,7.8
royal jordanian,royal jordanian,Airbus A340,0,0,4,4,216000000.0,0.0,
royal jordanian,royal jordanian,Boeing 747,0,0,2,2,316000000.0,0.0,
royal jordanian,royal jordanian,Boeing 787 Dreamliner,6,1,0,7,265000000.0,1591000.0,1.9
royal jordanian,royal jordanian,De Havilland Canada DHC-8 Dash 8,0,0,2,2,31000000.0,0.0,
royal jordanian,royal wings,De Havilland Canada DHC-8 Dash 8,0,0,3,3,31000000.0,0.0,
royal jordanian,royal jordanian,Embraer ERJ-170,3,0,0,3,39000000.0,116000000.0,7.8
royal jordanian,royal jordanian,Embraer ERJ-190,2,0,3,5,46000000.0,92000000.0,9.2
royal jordanian,royal jordanian,Lockheed L-1011 TriStar,0,0,2,2,190000000.0,0.0,
ryanair,ryanair,ATR 42/72,0,0,4,4,22000000.0,0.0,
ryanair,ryanair,Boeing 737,366,10,100,476,74000000.0,27077000.0,6.6
s7 airlines,s7 airlines,Airbus A310,0,0,9,9,75000000.0,0.0,
s7 airlines,s7 airlines,Airbus A319,19,0,1,20,90000000.0,1702000.0,14.6
s7 airlines,s7 airlines,Airbus A320,19,0,0,19,98000000.0,1862000.0,6.1
s7 airlines,s7 airlines,Airbus A321,6,0,0,6,115000000.0,689000000.0,8.8
s7 airlines,s7 airlines,Boeing 737,19,0,14,33,74000000.0,1406000.0,7.4
s7 airlines,s7 airlines,Boeing 767,2,0,0,2,187000000.0,374000000.0,20.6
s7 airlines,s7 airlines,Embraer ERJ-170,0,0,0,0,39000000.0,0.0,
s7 airlines,s7 airlines,Tupolev Tu-204,0,0,2,2,16000000.0,0.0,
sas group,scandinavian airlines,Airbus A300,0,0,4,4,75000000.0,0.0,
sas group,scandinavian airlines,Airbus A319,4,0,0,4,90000000.0,358000000.0,9.8
sas group,scandinavian airlines,Airbus A320,16,4,0,20,98000000.0,1568000.0,8.9
sas group,scandinavian airlines,Airbus A321,8,0,0,8,115000000.0,919000000.0,14.7
sas group,scandinavian airlines,Airbus A330,8,0,0,8,240000000.0,1920000.0,7.5
sas group,air greenland,Airbus A330,1,0,0,1,240000000.0,240000000.0,18.3
sas group,scandinavian airlines,Airbus A340,8,0,0,8,216000000.0,1724000.0,15.7
sas group,scandinavian airlines,Airbus A350,0,0,0,0,312000000.0,0.0,
sas group,scandinavian airlines,ATR 42/72,13,0,7,20,22000000.0,287000000.0,2.0
sas group,scandinavian airlines,Boeing 737,81,0,41,122,74000000.0,5992000.0,13.9
sas group,scandinavian airlines,Boeing 747,0,0,10,10,316000000.0,0.0,
sas group,air greenland,Boeing 757,0,0,1,1,73000000.0,0.0,
sas group,scandinavian airlines,Boeing 767,0,0,18,18,187000000.0,0.0,
sas group,scandinavian airlines,British Aerospace BAe 146/Avro RJ,0,0,7,7,14000000.0,0.0,
sas group,scandinavian airlines,Canadair CRJ-100 Series,0,0,5,5,32000000.0,0.0,
sas group,scandinavian airlines,Canadair CRJ-900,19,0,3,22,46000000.0,874000000.0,4.7
sas group,widerã¸e,De Havilland Canada DHC-6 Twin Otter,0,0,1,1,7000000.0,0.0,
sas group,scandinavian airlines,De Havilland Canada DHC-8 Dash 8,0,0,28,28,7000000.0,0.0,
sas group,widerã¸e,De Havilland Canada DHC-8 Dash 8,41,0,17,58,31000000.0,1283000.0,18.7
sas group,air greenland,De Havilland Canada DHC-8 Dash 8,7,0,1,8,31000000.0,219000000.0,19.7
sas group,scandinavian airlines,Fokker F50 / F60,0,0,7,7,18000000.0,0.0,
sas group,widerã¸e,Fokker F50 / F60,0,0,4,4,18000000.0,0.0,
sas group,scandinavian airlines,McDonnell Douglas DC-10,0,0,12,12,145000000.0,0.0,
sas group,scandinavian airlines,McDonnell Douglas DC-8,0,0,29,29,6000000.0,0.0,
sas group,scandinavian airlines,McDonnell Douglas DC-9,0,0,71,71,45000000.0,0.0,
sas group,scandinavian airlines,McDonnell Douglas MD-80,0,0,82,82,45000000.0,0.0,
sas group,scandinavian airlines,McDonnell Douglas MD-90,0,0,8,8,45000000.0,0.0,
sas group,scandinavian airlines,Saab 2000,0,0,7,7,12000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Airbus A300,0,0,36,36,75000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Airbus A310,0,0,1,1,75000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Airbus A319,5,0,0,5,90000000.0,448000000.0,12.2
saudi arabian airlines,saudi arabian airlines,Airbus A320,35,5,9,49,98000000.0,3430000.0,6.4
saudi arabian airlines,saudi arabian airlines,Airbus A321,15,0,12,27,115000000.0,1724000.0,4.9
saudi arabian airlines,saudi arabian airlines,Airbus A330,28,5,12,45,240000000.0,6720000.0,6.1
saudi arabian airlines,saudi arabian airlines,Airbus A340,0,0,4,4,216000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Boeing 737,0,0,26,26,74000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Boeing 747,21,0,107,128,316000000.0,6632000.0,16.8
saudi arabian airlines,saudi arabian airlines,Boeing 757,0,0,10,10,73000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Boeing 767,0,0,12,12,187000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,Boeing 777,54,3,0,57,295000000.0,15906000.0,8.9
saudi arabian airlines,saudi arabian airlines,Boeing 787 Dreamliner,4,4,0,8,265000000.0,1060000.0,0.9
saudi arabian airlines,saudi arabian airlines,Embraer ERJ-170,15,0,0,15,39000000.0,581000000.0,10.5
saudi arabian airlines,saudi arabian airlines,McDonnell Douglas DC-10,0,0,1,1,145000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,McDonnell Douglas DC-8,0,0,37,37,6000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,McDonnell Douglas DC-9,0,0,3,3,45000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,McDonnell Douglas MD-11,0,0,5,5,175000000.0,0.0,
saudi arabian airlines,saudi arabian airlines,McDonnell Douglas MD-90,0,0,29,29,45000000.0,0.0,
singapore airlines,singapore airlines,Airbus A300,0,0,8,8,75000000.0,0.0,
singapore airlines,singapore airlines,Airbus A310,0,0,23,23,75000000.0,0.0,
singapore airlines,silkair,Airbus A310,0,0,2,2,75000000.0,0.0,
singapore airlines,silkair,Airbus A319,3,0,5,8,90000000.0,269000000.0,8.3
singapore airlines,silkair,Airbus A320,11,0,8,19,98000000.0,1078000.0,6.7
singapore airlines,singapore airlines,Airbus A330,26,0,8,34,240000000.0,6240000.0,4.6
singapore airlines,singapore airlines,Airbus A340,0,0,22,22,216000000.0,0.0,
singapore airlines,singapore airlines,Airbus A350 XWB,8,6,0,14,312000000.0,2496000.0,0.4
singapore airlines,singapore airlines,Airbus A380,19,2,0,21,433000000.0,8218999.999999999,7.5
singapore airlines,singapore airlines,Boeing 737,0,0,5,5,74000000.0,0.0,
singapore airlines,singapore airlines cargo,Boeing 737,0,0,1,1,74000000.0,0.0,
singapore airlines,silkair,Boeing 737,17,0,6,23,74000000.0,1258000.0,1.8
singapore airlines,singapore airlines,Boeing 747,0,0,80,80,316000000.0,0.0,
singapore airlines,singapore airlines cargo,Boeing 747,9,0,11,20,316000000.0,2842000.0,14.4
singapore airlines,singapore airlines,Boeing 757,0,0,4,4,73000000.0,0.0,
singapore airlines,singapore airlines,Boeing 777,54,0,31,85,295000000.0,15906000.0,10.6
singapore airlines,singapore airlines,Boeing 787,0,0,0,0,265000000.0,0.0,
singapore airlines,silkair,Fokker F70 / F100,0,0,2,2,20000000.0,0.0,
singapore airlines,singapore airlines,McDonnell Douglas DC-10,0,0,8,8,145000000.0,0.0,
skymark airlines,skymark airlines,Airbus A330,0,0,5,5,240000000.0,0.0,
skymark airlines,skymark airlines,Boeing 737,26,0,7,33,74000000.0,1923000.0,5.7
skymark airlines,skymark airlines,Boeing 767,0,0,7,7,187000000.0,0.0,
skywest,skywest,Canadair CRJ-700,94,0,8,102,41000000.0,3854000.0,11.0
skywest,skywest,Canadair CRJ-900,36,0,0,36,46000000.0,1656000.0,9.7
skywest,skywest,Embraer E175-E2,0,0,0,0,39000000.0,0.0,
skywest,skywest,Embraer EMB-120 Brasilia,0,0,62,62,11000000.0,0.0,
skywest,skywest,Embraer ERJ-170,79,4,0,83,39000000.0,3057000.0,1.3
skywest,skywest,Mitsubishi MRJ90,0,0,0,0,47000000.0,0.0,
skywest airlines,skywest airlines,Canadair CRJ-100 Series,166,0,33,199,32000000.0,5287000.0,14.5
south african airways,south african airways,Airbus A300,0,0,9,9,75000000.0,0.0,
south african airways,south african airways,Airbus A319,8,0,3,11,90000000.0,717000000.0,11.9
south african airways,south african airways,Airbus A320,12,0,7,19,98000000.0,1176000.0,3.0
south african airways,south african airways,Airbus A330,8,2,5,15,240000000.0,1920000.0,4.2
south african airways,south african airways,Airbus A340,17,0,6,23,216000000.0,3664000.0,13.4
south african airways,south african airways,Boeing 737,9,0,43,52,74000000.0,666000000.0,17.3
south african airways,mango,Boeing 737,10,0,3,13,74000000.0,740000000.0,16.2
south african airways,south african airways,Boeing 747,0,0,28,28,316000000.0,0.0,
south african airways,south african airways,Boeing 767,0,0,3,3,187000000.0,0.0,
south african airways,south african airways,McDonnell Douglas MD-80,0,0,2,2,45000000.0,0.0,
southwest airlines,southwest airlines,Boeing 737,718,38,195,952,74000000.0,53118000.0,11.7
spicejet,spicejet,Airbus A319,0,0,1,1,90000000.0,0.0,
spicejet,spicejet,Airbus A320,0,0,1,1,98000000.0,0.0,
spicejet,spicejet,Boeing 737,28,0,37,65,74000000.0,2071000.0000000002,6.8
spicejet,spicejet,De Havilland Canada DHC-8 Dash 8,18,0,1,19,31000000.0,563000000.0,5.3
spirit airlines,spirit airlines,Airbus A319,29,0,4,33,90000000.0,2598000.0,10.5
spirit airlines,spirit airlines,Airbus A320,49,1,0,50,98000000.0,4802000.0,3.1
spirit airlines,spirit airlines,Airbus A321,16,3,4,23,115000000.0,1838000.0,2.1
spirit airlines,spirit airlines,McDonnell Douglas DC-9,0,0,18,18,45000000.0,0.0,
spirit airlines,spirit airlines,McDonnell Douglas MD-80,0,0,37,37,45000000.0,0.0,
spring airlines,spring airlines,Airbus A320,65,4,8,77,98000000.0,6370000.0,3.7
sunexpress,sunexpress,Airbus A320,0,0,3,3,98000000.0,0.0,
sunexpress,sunexpress deutschland,Airbus A330,6,0,0,0,240000000.0,1440000.0,
sunexpress,sunexpress,Boeing 737,51,0,37,88,74000000.0,3773000.0,8.5
sunexpress,sunexpress deutschland,Boeing 737,16,0,4,20,74000000.0,1184000.0,13.6
sunexpress,sunexpress,Boeing 757,0,0,4,4,73000000.0,0.0,
tap portugal,tap portugal,Airbus A310,0,0,7,7,75000000.0,0.0,
tap portugal,tap portugal,Airbus A319,21,0,0,21,90000000.0,1882000.0,17.5
tap portugal,tap portugal,Airbus A320,19,0,6,25,98000000.0,1862000.0,12.8
